POS [ 12][  2]  XYZ[    21,27343750000000000 to     59,19702148437500000][ -4634,83886718750000000 to  -4402,39648437500000000][ -7946,94433593750000000 to  -7641,06542968750000000]  NWSE[    40,57800292968750000][   -74,16046142578125000][    40,57525634765625000][   -74,15771484375000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634260/21427251634260717-21/21427251634260717.nbt
POS [ 13][  2]  XYZ[    24,82348632812500000 to     67,07202148437500000][ -4403,11523437500000000 to  -4170,67285156250000000][ -7946,80761718750000000 to  -7640,92773437500000000]  NWSE[    40,57800292968750000][   -74,15771484375000000][    40,57525634765625000][   -74,15496826171875000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634261/21427251634261606-21/21427251634261606.nbt
POS [ 14][  2]  XYZ[    25,75244140625000000 to     64,91162109375000000][ -4171,39160156250000000 to  -3938,94726562500000000][ -7946,67675781250000000 to  -7640,79736328125000000]  NWSE[    40,57800292968750000][   -74,15496826171875000][    40,57525634765625000][   -74,15222167968750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634261/21427251634261607-21/21427251634261607.nbt
POS [ 15][  2]  XYZ[     9,77709960937500000 to     64,99951171875000000][ -3939,66699218750000000 to  -3707,22314453125000000][ -7946,55468750000000000 to  -7640,67578125000000000]  NWSE[    40,57800292968750000][   -74,15222167968750000][    40,57525634765625000][   -74,14947509765625000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634261/21427251634261616-21/21427251634261616.nbt
POS [ 16][  2]  XYZ[    28,02197265625000000 to     70,11914062500000000][ -3707,94116210937500000 to  -3475,49829101562500000][ -7946,43896484375000000 to  -7640,55957031250000000]  NWSE[    40,57800292968750000][   -74,14947509765625000][    40,57525634765625000][   -74,14672851562500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634261/21427251634261617-21/21427251634261617.nbt
POS [ 17][  2]  XYZ[    37,93237304687500000 to     86,90625000000000000][ -3476,21923828125000000 to  -3243,77441406250000000][ -7946,33056640625000000 to  -7640,45117187500000000]  NWSE[    40,57800292968750000][   -74,14672851562500000][    40,57525634765625000][   -74,14398193359375000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634261/21427251634261706-21/21427251634261706.nbt
POS [ 18][  2]  XYZ[    31,87231445312500000 to     93,27099609375000000][ -3244,49462890625000000 to  -3012,05029296875000000][ -7946,22900390625000000 to  -7640,34863281250000000]  NWSE[    40,57800292968750000][   -74,14398193359375000][    40,57525634765625000][   -74,14123535156250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634261/21427251634261707-21/21427251634261707.nbt
POS [ 19][  2]  XYZ[     9,51733398437500000 to     92,62011718750000000][ -3012,77050781250000000 to  -2780,32714843750000000][ -7946,13476562500000000 to  -7640,25488281250000000]  NWSE[    40,57800292968750000][   -74,14123535156250000][    40,57525634765625000][   -74,13848876953125000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634261/21427251634261716-21/21427251634261716.nbt
POS [ 20][  2]  XYZ[     7,71655321121215820 to     89,43750000000000000][ -2781,04589843750000000 to  -2548,60302734375000000][ -7946,04785156250000000 to  -7640,16845703125000000]  NWSE[    40,57800292968750000][   -74,13848876953125000][    40,57525634765625000][   -74,13574218750000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634261/21427251634261717-21/21427251634261717.nbt
POS [ 21][  2]  XYZ[     8,01074218750000000 to     92,58056640625000000][ -2549,32153320312500000 to  -2316,87841796875000000][ -7945,96875000000000000 to  -7640,08886718750000000]  NWSE[    40,57800292968750000][   -74,13574218750000000][    40,57525634765625000][   -74,13299560546875000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634270/21427251634270606-21/21427251634270606.nbt
POS [ 22][  2]  XYZ[    11,55859375000000000 to     74,34545898437500000][ -2317,59765625000000000 to  -2085,15527343750000000][ -7945,89648437500000000 to  -7640,01708984375000000]  NWSE[    40,57800292968750000][   -74,13299560546875000][    40,57525634765625000][   -74,13024902343750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634270/21427251634270607-21/21427251634270607.nbt
POS [ 23][  2]  XYZ[    14,10937500000000000 to     53,96484375000000000][ -2085,87255859375000000 to  -1853,43017578125000000][ -7945,83105468750000000 to  -7639,95214843750000000]  NWSE[    40,57800292968750000][   -74,13024902343750000][    40,57525634765625000][   -74,12750244140625000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634270/21427251634270616-21/21427251634270616.nbt
POS [ 24][  2]  XYZ[    24,15600585937500000 to     52,81591796875000000][ -1854,14868164062500000 to  -1621,70800781250000000][ -7945,77392578125000000 to  -7639,89501953125000000]  NWSE[    40,57800292968750000][   -74,12750244140625000][    40,57525634765625000][   -74,12475585937500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634270/21427251634270617-21/21427251634270617.nbt
POS [ 25][  2]  XYZ[    22,16503906250000000 to     59,39282226562500000][ -1622,42248535156250000 to  -1389,98144531250000000][ -7945,72314453125000000 to  -7639,84375000000000000]  NWSE[    40,57800292968750000][   -74,12475585937500000][    40,57525634765625000][   -74,12200927734375000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634270/21427251634270706-21/21427251634270706.nbt
POS [ 26][  2]  XYZ[    18,55908203125000000 to     61,11914062500000000][ -1390,70092773437500000 to  -1158,25927734375000000][ -7945,67968750000000000 to  -7639,80029296875000000]  NWSE[    40,57800292968750000][   -74,12200927734375000][    40,57525634765625000][   -74,11926269531250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634270/21427251634270707-21/21427251634270707.nbt
POS [ 27][  2]  XYZ[    16,28515625000000000 to     58,37353515625000000][ -1158,97656250000000000 to   -926,53320312500000000][ -7945,64306640625000000 to  -7639,76464843750000000]  NWSE[    40,57800292968750000][   -74,11926269531250000][    40,57525634765625000][   -74,11651611328125000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634270/21427251634270716-21/21427251634270716.nbt
POS [ 28][  2]  XYZ[     7,98339796066284180 to     46,83544921875000000][  -927,25250244140625000 to   -694,80908203125000000][ -7945,61425781250000000 to  -7639,73535156250000000]  NWSE[    40,57800292968750000][   -74,11651611328125000][    40,57525634765625000][   -74,11376953125000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634270/21427251634270717-21/21427251634270717.nbt
POS [ 29][  2]  XYZ[     7,49389600753784180 to     40,85888671875000000][  -695,52789306640625000 to   -463,08477783203125000][ -7945,59277343750000000 to  -7639,71386718750000000]  NWSE[    40,57800292968750000][   -74,11376953125000000][    40,57525634765625000][   -74,11102294921875000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634271/21427251634271606-21/21427251634271606.nbt
POS [ 30][  2]  XYZ[     7,47875976562500000 to     42,38867187500000000][  -463,80395507812500000 to   -231,36059570312500000][ -7945,57812500000000000 to  -7639,70068359375000000]  NWSE[    40,57800292968750000][   -74,11102294921875000][    40,57525634765625000][   -74,10827636718750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634271/21427251634271607-21/21427251634271607.nbt
POS [ 31][  2]  XYZ[     4,37939500808715820 to     36,43872070312500000][  -232,07824707031250000 to      0,36291500926017761][ -7945,57080078125000000 to  -7639,69335937500000000]  NWSE[    40,57800292968750000][   -74,10827636718750000][    40,57525634765625000][   -74,10552978515625000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634271/21427251634271616-21/21427251634271616.nbt
POS [ 32][  2]  XYZ[     3,14257788658142090 to     29,63842773437500000][    -0,35205098986625671 to    232,08666992187500000][ -7945,57080078125000000 to  -7639,69287109375000000]  NWSE[    40,57800292968750000][   -74,10552978515625000][    40,57525634765625000][   -74,10278320312500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634271/21427251634271617-21/21427251634271617.nbt
POS [ 33][  2]  XYZ[     2,30102491378784180 to     34,90063476562500000][   231,36914062500000000 to    463,81164550781250000][ -7945,57812500000000000 to  -7639,70019531250000000]  NWSE[    40,57800292968750000][   -74,10278320312500000][    40,57525634765625000][   -74,10003662109375000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634271/21427251634271706-21/21427251634271706.nbt
POS [ 34][  2]  XYZ[     2,24047899246215820 to     31,82592773437500000][   463,09277343750000000 to    695,53552246093750000][ -7945,59277343750000000 to  -7639,71533203125000000]  NWSE[    40,57800292968750000][   -74,10003662109375000][    40,57525634765625000][   -74,09729003906250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634271/21427251634271707-21/21427251634271707.nbt
POS [ 35][  2]  XYZ[     1,49365198612213130 to     25,05249023437500000][   694,81738281250000000 to    927,25976562500000000][ -7945,61376953125000000 to  -7639,73632812500000000]  NWSE[    40,57800292968750000][   -74,09729003906250000][    40,57525634765625000][   -74,09454345703125000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634271/21427251634271716-21/21427251634271716.nbt
POS [ 36][  2]  XYZ[    -0,47290000319480896 to     24,77856445312500000][   926,54284667968750000 to   1158,98364257812500000][ -7945,64257812500000000 to  -7639,76562500000000000]  NWSE[    40,57800292968750000][   -74,09454345703125000][    40,57525634765625000][   -74,09179687500000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634271/21427251634271717-21/21427251634271717.nbt
POS [ 37][  2]  XYZ[     1,18408203125000000 to     31,23193359375000000][  1158,26599121093750000 to   1390,70825195312500000][ -7945,67871093750000000 to  -7639,80175781250000000]  NWSE[    40,57800292968750000][   -74,09179687500000000][    40,57525634765625000][   -74,08905029296875000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634360/21427251634360606-21/21427251634360606.nbt
POS [ 38][  2]  XYZ[    -0,22656300663948059 to     25,48779296875000000][  1389,99035644531250000 to   1622,43139648437500000][ -7945,72167968750000000 to  -7639,84570312500000000]  NWSE[    40,57800292968750000][   -74,08905029296875000][    40,57525634765625000][   -74,08630371093750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634360/21427251634360607-21/21427251634360607.nbt
POS [ 39][  2]  XYZ[     0,82983398437500000 to     22,22436523437500000][  1621,71398925781250000 to   1854,15356445312500000][ -7945,77197265625000000 to  -7639,89550781250000000]  NWSE[    40,57800292968750000][   -74,08630371093750000][    40,57525634765625000][   -74,08355712890625000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634360/21427251634360616-21/21427251634360616.nbt
POS [ 40][  2]  XYZ[     1,66796898841857910 to     30,25219726562500000][  1853,43933105468750000 to   2085,87890625000000000][ -7945,67626953125000000 to  -7639,95312500000000000]  NWSE[    40,57800292968750000][   -74,08355712890625000][    40,57525634765625000][   -74,08081054687500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634360/21427251634360617-21/21427251634360617.nbt
POS [ 41][  2]  XYZ[     0,05248999968171120 to     20,12768554687500000][  2085,16503906250000000 to   2317,60107421875000000][ -7945,81787109375000000 to  -7640,01855468750000000]  NWSE[    40,57800292968750000][   -74,08081054687500000][    40,57525634765625000][   -74,07806396484375000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634360/21427251634360706-21/21427251634360706.nbt
POS [ 42][  2]  XYZ[     1,21044898033142090 to     10,94628906250000000][  2316,96655273437500000 to   2549,09814453125000000][ -7945,73730468750000000 to  -7640,09082031250000000]  NWSE[    40,57800292968750000][   -74,07806396484375000][    40,57525634765625000][   -74,07531738281250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634360/21427251634360707-21/21427251634360707.nbt
POS [ 43][  2]  XYZ[    -0,69824200868606567 to      7,48461914062500000][  2548,61572265625000000 to   2780,82250976562500000][ -7945,81640625000000000 to  -7640,17089843750000000]  NWSE[    40,57800292968750000][   -74,07531738281250000][    40,57525634765625000][   -74,07257080078125000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634360/21427251634360716-21/21427251634360716.nbt
POS [ 44][  2]  XYZ[     2,40869092941284180 to      5,57714796066284180][  2780,56640625000000000 to   3012,54638671875000000][ -7945,90332031250000000 to  -7640,48730468750000000]  NWSE[    40,57800292968750000][   -74,07257080078125000][    40,57525634765625000][   -74,06982421875000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634360/21427251634360717-21/21427251634360717.nbt
POS [ 45][  2]  XYZ[     2,51831102371215820 to      3,75659203529357910][  3012,29052734375000000 to   3244,27050781250000000][ -7946,07421875000000000 to  -7640,58154296875000000]  NWSE[    40,57800292968750000][   -74,06982421875000000][    40,57525634765625000][   -74,06707763671875000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634361/21427251634361606-21/21427251634361606.nbt
POS [ 46][  2]  XYZ[     2,40429711341857910 to      3,41088891029357910][  3244,01489257812500000 to   3475,99511718750000000][ -7946,09814453125000000 to  -7640,68261718750000000]  NWSE[    40,57800292968750000][   -74,06707763671875000][    40,57525634765625000][   -74,06433105468750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634361/21427251634361607-21/21427251634361607.nbt
POS [ 47][  2]  XYZ[     1,99047899246215820 to      3,38134789466857910][  3475,73925781250000000 to   3707,94604492187500000][ -7946,20654296875000000 to  -7640,79101562500000000]  NWSE[    40,57800292968750000][   -74,06433105468750000][    40,57525634765625000][   -74,06158447265625000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634361/21427251634361616-21/21427251634361616.nbt
POS [ 48][  2]  XYZ[     2,28051805496215820 to      5,21826219558715820][  3707,23681640625000000 to   3939,44335937500000000][ -7946,32226562500000000 to  -7640,90673828125000000]  NWSE[    40,57800292968750000][   -74,06158447265625000][    40,57525634765625000][   -74,05883789062500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634361/21427251634361617-21/21427251634361617.nbt
POS [ 49][  2]  XYZ[     4,58618211746215820 to      5,74877882003784180][  3939,18701171875000000 to   4171,16748046875000000][ -7946,44482421875000000 to  -7641,02929687500000000]  NWSE[    40,57800292968750000][   -74,05883789062500000][    40,57525634765625000][   -74,05609130859375000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634361/21427251634361706-21/21427251634361706.nbt
POS [ 50][  2]  XYZ[     2,80761694908142090 to     17,56567382812500000][  4170,91113281250000000 to   4402,96435546875000000][ -7946,57519531250000000 to  -7640,92871093750000000]  NWSE[    40,57800292968750000][   -74,05609130859375000][    40,57525634765625000][   -74,05334472656250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634361/21427251634361707-21/21427251634361707.nbt
POS [ 51][  2]  XYZ[     3,12231397628784180 to      7,68090820312500000][  4402,48535156250000000 to   4634,61523437500000000][ -7946,71240234375000000 to  -7641,29687500000000000]  NWSE[    40,57800292968750000][   -74,05334472656250000][    40,57525634765625000][   -74,05059814453125000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634361/21427251634361716-21/21427251634361716.nbt
POS [ 52][  2]  XYZ[     3,29028296470642090 to      7,31103515625000000][  4634,35937500000000000 to   4866,33984375000000000][ -7946,85693359375000000 to  -7641,44140625000000000]  NWSE[    40,57800292968750000][   -74,05059814453125000][    40,57525634765625000][   -74,04785156250000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634361/21427251634361717-21/21427251634361717.nbt
POS [ 53][  2]  XYZ[     0,07543899863958359 to      6,01782178878784180][  4866,08349609375000000 to   5098,06347656250000000][ -7947,23925781250000000 to  -7641,36279296875000000]  NWSE[    40,57800292968750000][   -74,04785156250000000][    40,57525634765625000][   -74,04510498046875000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634370/21427251634370606-21/21427251634370606.nbt
POS [ 54][  2]  XYZ[    -0,27978500723838806 to      0,95898401737213135][  5097,80810546875000000 to   5329,78808593750000000][ -7947,16748046875000000 to  -7641,75195312500000000]  NWSE[    40,57800292968750000][   -74,04510498046875000][    40,57525634765625000][   -74,04235839843750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634370/21427251634370607-21/21427251634370607.nbt
POS [ 55][  2]  XYZ[    -1,94335901737213130 to      8,48657226562500000][  5329,52832031250000000 to   5561,51660156250000000][ -7947,33740234375000000 to  -7641,91455078125000000]  NWSE[    40,57800292968750000][   -74,04235839843750000][    40,57525634765625000][   -74,03961181640625000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634370/21427251634370616-21/21427251634370616.nbt
POS [ 56][  2]  XYZ[   -10,23999023437500000 to      8,68920898437500000][  5561,25244140625000000 to   5793,24023437500000000][ -7947,51074218750000000 to  -7642,08789062500000000]  NWSE[    40,57800292968750000][   -74,03961181640625000][    40,57525634765625000][   -74,03686523437500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634370/21427251634370617-21/21427251634370617.nbt
POS [ 57][  2]  XYZ[     8,66479492187500000 to      8,89990234375000000][  5792,97998046875000000 to   6024,96044921875000000][ -7947,68798828125000000 to  -7642,27246093750000000]  NWSE[    40,57800292968750000][   -74,03686523437500000][    40,57525634765625000][   -74,03411865234375000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634370/21427251634370706-21/21427251634370706.nbt
POS [ 58][  2]  XYZ[     8,88403320312500000 to      9,11938476562500000][  6024,70361328125000000 to   6256,68408203125000000][ -7947,87597656250000000 to  -7642,46044921875000000]  NWSE[    40,57800292968750000][   -74,03411865234375000][    40,57525634765625000][   -74,03137207031250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634370/21427251634370707-21/21427251634370707.nbt
POS [ 59][  2]  XYZ[     9,11206054687500000 to      9,34716796875000000][  6256,42773437500000000 to   6488,40820312500000000][ -7948,07080078125000000 to  -7642,65527343750000000]  NWSE[    40,57800292968750000][   -74,03137207031250000][    40,57525634765625000][   -74,02862548828125000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634370/21427251634370716-21/21427251634370716.nbt
POS [ 60][  2]  XYZ[     9,34814453125000000 to      9,58349609375000000][  6488,15185546875000000 to   6720,13232421875000000][ -7948,27294921875000000 to  -7642,85791015625000000]  NWSE[    40,57800292968750000][   -74,02862548828125000][    40,57525634765625000][   -74,02587890625000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634370/21427251634370717-21/21427251634370717.nbt
POS [ 61][  2]  XYZ[    -2,91918897628784180 to      9,82812500000000000][  6719,87304687500000000 to   6951,86035156250000000][ -7948,48632812500000000 to  -7643,06347656250000000]  NWSE[    40,57800292968750000][   -74,02587890625000000][    40,57525634765625000][   -74,02313232421875000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634371/21427251634371606-21/21427251634371606.nbt
POS [ 62][  2]  XYZ[     0,26953101158142090 to     10,08105468750000000][  6951,59667968750000000 to   7183,58496093750000000][ -7948,70312500000000000 to  -7643,28027343750000000]  NWSE[    40,57800292968750000][   -74,02313232421875000][    40,57525634765625000][   -74,02038574218750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634371/21427251634371607-21/21427251634371607.nbt
POS [ 63][  2]  XYZ[     2,07934594154357910 to      6,16845703125000000][  7183,32421875000000000 to   7415,30468750000000000][ -7949,38867187500000000 to  -7643,27734375000000000]  NWSE[    40,57800292968750000][   -74,02038574218750000][    40,57525634765625000][   -74,01763916015625000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634371/21427251634371616-21/21427251634371616.nbt
POS [ 64][  2]  XYZ[     5,20092821121215820 to      7,13330078125000000][  7415,04736328125000000 to   7647,02783203125000000][ -7949,15429687500000000 to  -7643,73925781250000000]  NWSE[    40,57800292968750000][   -74,01763916015625000][    40,57525634765625000][   -74,01489257812500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634371/21427251634371617-21/21427251634371617.nbt
POS [ 65][  2]  XYZ[     5,86645507812500000 to     22,55737304687500000][  7646,77148437500000000 to   7878,98144531250000000][ -7949,39306640625000000 to  -7643,97753906250000000]  NWSE[    40,57800292968750000][   -74,01489257812500000][    40,57525634765625000][   -74,01214599609375000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634371/21427251634371706-21/21427251634371706.nbt
POS [ 66][  2]  XYZ[     9,93896484375000000 to     33,42260742187500000][  7878,34472656250000000 to   8110,70703125000000000][ -7949,86914062500000000 to  -7643,99218750000000000]  NWSE[    40,57800292968750000][   -74,01214599609375000][    40,57525634765625000][   -74,00939941406250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634371/21427251634371707-21/21427251634371707.nbt
POS [ 67][  2]  XYZ[    11,39428710937500000 to     31,47729492187500000][  8109,98828125000000000 to   8342,43066406250000000][ -7950,12304687500000000 to  -7644,24609375000000000]  NWSE[    40,57800292968750000][   -74,00939941406250000][    40,57525634765625000][   -74,00665283203125000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634371/21427251634371716-21/21427251634371716.nbt
POS [ 68][  2]  XYZ[    11,69873046875000000 to     35,02563476562500000][  8341,71191406250000000 to   8574,15527343750000000][ -7950,38232421875000000 to  -7644,50585937500000000]  NWSE[    40,57800292968750000][   -74,00665283203125000][    40,57525634765625000][   -74,00390625000000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251634371/21427251634371717-21/21427251634371717.nbt
POS [ 69][  2]  XYZ[    11,23828125000000000 to     83,45312500000000000][  8573,43750000000000000 to   8805,87792968750000000][ -7950,64941406250000000 to  -7644,77246093750000000]  NWSE[    40,57800292968750000][   -74,00390625000000000][    40,57525634765625000][   -74,00115966796875000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251635260/21427251635260606-21/21427251635260606.nbt
POS [ 70][  2]  XYZ[    -0,79638701677322388 to     84,08203125000000000][  8805,16015625000000000 to   9037,60253906250000000][ -7950,92480468750000000 to  -7645,04687500000000000]  NWSE[    40,57800292968750000][   -74,00115966796875000][    40,57525634765625000][   -73,99841308593750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251635260/21427251635260607-21/21427251635260607.nbt
POS [ 71][  2]  XYZ[    11,88671875000000000 to     36,44970703125000000][  9036,95996093750000000 to   9269,32617187500000000][ -7951,20605468750000000 to  -7645,32910156250000000]  NWSE[    40,57800292968750000][   -73,99841308593750000][    40,57525634765625000][   -73,99566650390625000]  G:/EARTH2/DOWNLOADED_FILES/NEW/NEWYORK/21427251635260/21427251635260616-21/21427251635260616.nbt
